id,Month,Avg,Max,Min
4bea1fd4-279e-4e2b-a602-f408dbce9017,3,"0,3","3,9","-2,7"
4bea1fd4-279e-4e2b-a602-f408dbce9017,4,"5,2","9,6","1,6"
4bea1fd4-279e-4e2b-a602-f408dbce9017,5,"11,8","16,8","7,3"
4bea1fd4-279e-4e2b-a602-f408dbce9017,6,"17,2","21,9","12,8"
4bea1fd4-279e-4e2b-a602-f408dbce9017,7,"18,6","23,0","14,9"
4bea1fd4-279e-4e2b-a602-f408dbce9017,8,"17,7","22,4","14,1"
4bea1fd4-279e-4e2b-a602-f408dbce9017,9,"13,0","17,0","9,9"
4bea1fd4-279e-4e2b-a602-f408dbce9017,10,"6,4","9,3","4,3"
4bea1fd4-279e-4e2b-a602-f408dbce9017,11,"1,5","3,4","-0,1"
4bea1fd4-279e-4e2b-a602-f408dbce9017,12,"-2,0","0,0","-3,9"
e10d6c97-8c49-40ca-a97e-231b750532aa,1,"24,6","28,5","21,3"
e10d6c97-8c49-40ca-a97e-231b750532aa,2,"25,6","29,2","22,3"
e10d6c97-8c49-40ca-a97e-231b750532aa,3,"26,8","30,4","23,4"
e10d6c97-8c49-40ca-a97e-231b750532aa,4,"28,1","31,6","24,6"
e10d6c97-8c49-40ca-a97e-231b750532aa,5,"29,0","32,3","25,8"
e10d6c97-8c49-40ca-a97e-231b750532aa,6,"29,0","32,3","25,9"
e10d6c97-8c49-40ca-a97e-231b750532aa,7,"29,0","31,9","25,7"
e10d6c97-8c49-40ca-a97e-231b750532aa,8,"29,0","32,2","25,3"
e10d6c97-8c49-40ca-a97e-231b750532aa,9,"28,8","32,2","25,0"
e10d6c97-8c49-40ca-a97e-231b750532aa,10,"27,6","31,4","24,1"
e10d6c97-8c49-40ca-a97e-231b750532aa,11,"26,2","29,8","22,6"
e10d6c97-8c49-40ca-a97e-231b750532aa,12,"25,2","28,6","21,3"
b4e893fc-27d3-47c4-be88-098db36c1cb7,1,"20,4","24,5","16,3"
b4e893fc-27d3-47c4-be88-098db36c1cb7,2,"22,3","26,1","18,8"
b4e893fc-27d3-47c4-be88-098db36c1cb7,3,"23,4","27,4","19,7"
b4e893fc-27d3-47c4-be88-098db36c1cb7,4,"25,4","28,9","22,1"
b4e893fc-27d3-47c4-be88-098db36c1cb7,5,"26,7","30,2","23,6"
b4e893fc-27d3-47c4-be88-098db36c1cb7,6,"28,1","31,6","25,0"
b4e893fc-27d3-47c4-be88-098db36c1cb7,7,"29,0","32,5","25,9"
b4e893fc-27d3-47c4-be88-098db36c1cb7,8,"29,1","32,5","25,9"
b4e893fc-27d3-47c4-be88-098db36c1cb7,9,"28,3","31,8","25,2"
b4e893fc-27d3-47c4-be88-098db36c1cb7,10,"26,9","30,1","24,0"
b4e893fc-27d3-47c4-be88-098db36c1cb7,11,"24,4","27,7","21,2"
b4e893fc-27d3-47c4-be88-098db36c1cb7,12,"22,4","26,0","19,0"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,1,"20,5","24,6","16,8"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,2,"21,6","26,2","17,8"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,3,"24,6","30,0","20,4"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,4,"28,5","34,4","24,0"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,5,"32,5","38,9","27,6"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,6,"34,9","41,3","30,5"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,7,"36,8","42,7","32,6"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,8,"36,5","42,7","32,6"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,9,"34,4","40,4","30,3"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,10,"31,2","35,9","27,2"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,11,"26,9","31,0","22,9"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,12,"22,6","26,6","18,8"
88216c54-79d7-4a01-92ed-307521f5e34a,1,"14,3","19,2","8,8"
88216c54-79d7-4a01-92ed-307521f5e34a,2,"14,9","19,6","11,1"
88216c54-79d7-4a01-92ed-307521f5e34a,3,"16,1","19,8","11,7"
88216c54-79d7-4a01-92ed-307521f5e34a,4,"18,2","21,5","13,9"
88216c54-79d7-4a01-92ed-307521f5e34a,5,"20,3","24,0","16,2"
88216c54-79d7-4a01-92ed-307521f5e34a,6,"22,1","25,2","18,6"
88216c54-79d7-4a01-92ed-307521f5e34a,7,"23,9","27,4","20,9"
88216c54-79d7-4a01-92ed-307521f5e34a,8,"24,4","27,9","21,1"
88216c54-79d7-4a01-92ed-307521f5e34a,9,"23,2","26,8","19,8"
88216c54-79d7-4a01-92ed-307521f5e34a,10,"21,4","25,5","17,1"
88216c54-79d7-4a01-92ed-307521f5e34a,11,"17,7","22,4","13,2"
88216c54-79d7-4a01-92ed-307521f5e34a,12,"15,6","20,3","10,2"
06251f82-31e2-46f5-ab7d-63a93b3830eb,1,"10,3","16,7","5,1"
06251f82-31e2-46f5-ab7d-63a93b3830eb,2,"11,6","18,4","6,4"
06251f82-31e2-46f5-ab7d-63a93b3830eb,3,"13,2","19,8","7,7"
06251f82-31e2-46f5-ab7d-63a93b3830eb,4,"15,4","22,0","9,3"
06251f82-31e2-46f5-ab7d-63a93b3830eb,5,"19,7","27,6","12,2"
06251f82-31e2-46f5-ab7d-63a93b3830eb,6,"22,7","31,3","15,2"
06251f82-31e2-46f5-ab7d-63a93b3830eb,7,"26,7","35,3","18,4"
06251f82-31e2-46f5-ab7d-63a93b3830eb,8,"27,0","35,7","19,2"
06251f82-31e2-46f5-ab7d-63a93b3830eb,9,"23,2","31,3","16,6"
06251f82-31e2-46f5-ab7d-63a93b3830eb,10,"20,3","27,0","13,9"
06251f82-31e2-46f5-ab7d-63a93b3830eb,11,"14,6","21,5","8,9"
06251f82-31e2-46f5-ab7d-63a93b3830eb,12,"11,9","18,5","6,8"
8ef45676-53bf-4907-8ea1-b70c49ee8898,1,"24,6","29,1","21,9"
8ef45676-53bf-4907-8ea1-b70c49ee8898,2,"24,6","29,0","22,0"
8ef45676-53bf-4907-8ea1-b70c49ee8898,3,"23,7","28,3","21,3"
8ef45676-53bf-4907-8ea1-b70c49ee8898,4,"21,1","26,4","18,4"
8ef45676-53bf-4907-8ea1-b70c49ee8898,5,"18,4","23,8","15,5"
8ef45676-53bf-4907-8ea1-b70c49ee8898,6,"16,6","21,7","12,9"
8ef45676-53bf-4907-8ea1-b70c49ee8898,7,"15,8","21,5","12,1"
8ef45676-53bf-4907-8ea1-b70c49ee8898,8,"16,8","22,8","12,8"
8ef45676-53bf-4907-8ea1-b70c49ee8898,9,"18,5","24,2","15,0"
8ef45676-53bf-4907-8ea1-b70c49ee8898,10,"20,5","25,6","17,1"
8ef45676-53bf-4907-8ea1-b70c49ee8898,11,"22,2","27,0","19,1"
8ef45676-53bf-4907-8ea1-b70c49ee8898,12,"23,9","28,3","20,7"
72912524-0a45-40a7-8e75-2f149be0b5e1,1,"26,6","29,1","23,9"
72912524-0a45-40a7-8e75-2f149be0b5e1,2,"26,8","29,7","23,9"
72912524-0a45-40a7-8e75-2f149be0b5e1,3,"26,9","30,1","23,8"
72912524-0a45-40a7-8e75-2f149be0b5e1,4,"26,0","29,0","23,1"
72912524-0a45-40a7-8e75-2f149be0b5e1,5,"24,8","27,7","22,2"
72912524-0a45-40a7-8e75-2f149be0b5e1,6,"23,6","26,8","20,6"
72912524-0a45-40a7-8e75-2f149be0b5e1,7,"22,9","26,1","20,5"
72912524-0a45-40a7-8e75-2f149be0b5e1,8,"22,7","25,9","19,9"
72912524-0a45-40a7-8e75-2f149be0b5e1,9,"23,1","26,1","20,3"
72912524-0a45-40a7-8e75-2f149be0b5e1,10,"23,4","26,6","20,5"
72912524-0a45-40a7-8e75-2f149be0b5e1,11,"24,6","27,3","21,8"
72912524-0a45-40a7-8e75-2f149be0b5e1,12,"25,7","28,5","23,0"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,1,"29,2","31,8","26,2"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,2,"28,8","31,3","25,8"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,3,"29,2","32,2","26,6"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,4,"29,2","32,4","26,7"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,5,"29,3","32,6","27,1"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,6,"29,2","32,0","27,0"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,7,"28,9","31,6","26,6"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,8,"28,8","31,6","26,2"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,9,"29,0","31,7","26,6"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,10,"29,1","32,0","26,2"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,11,"29,2","32,2","26,4"
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,12,"29,0","31,8","25,8"
495888ba-fda1-4ae8-9643-bf29a4d35783,1,"24,7","29,2","20,6"
495888ba-fda1-4ae8-9643-bf29a4d35783,2,"25,0","29,6","20,7"
495888ba-fda1-4ae8-9643-bf29a4d35783,3,"26,4","31,7","21,9"
495888ba-fda1-4ae8-9643-bf29a4d35783,4,"27,3","32,3","22,8"
495888ba-fda1-4ae8-9643-bf29a4d35783,5,"28,7","33,4","24,9"
495888ba-fda1-4ae8-9643-bf29a4d35783,6,"28,3","32,2","25,2"
495888ba-fda1-4ae8-9643-bf29a4d35783,7,"29,1","33,2","25,3"
495888ba-fda1-4ae8-9643-bf29a4d35783,8,"28,8","33,3","24,8"
495888ba-fda1-4ae8-9643-bf29a4d35783,9,"28,2","32,7","24,4"
495888ba-fda1-4ae8-9643-bf29a4d35783,10,"27,4","31,4","24,0"
495888ba-fda1-4ae8-9643-bf29a4d35783,11,"26,2","30,0","22,9"
495888ba-fda1-4ae8-9643-bf29a4d35783,12,"25,2","29,8","21,1"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,1,"14,9","19,9","10,4"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,2,"15,7","20,5","11,0"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,3,"19,3","24,6","13,8"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,4,"24,4","30,3","18,3"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,5,"28,7","34,9","22,3"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,6,"32,3","38,3","25,7"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,7,"33,0","38,7","26,4"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,8,"33,0","38,6","26,8"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,9,"31,0","37,0","25,2"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,10,"26,4","32,5","21,1"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,11,"20,8","26,3","16,0"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,12,"16,7","21,9","12,0"
6565952d-672a-454a-9ca8-9734f890f4f8,1,"31,1","38,4","23,8"
6565952d-672a-454a-9ca8-9734f890f4f8,2,"30,8","38,4","22,7"
6565952d-672a-454a-9ca8-9734f890f4f8,3,"28,3","36,0","21,1"
6565952d-672a-454a-9ca8-9734f890f4f8,4,"22,2","30,2","15,0"
6565952d-672a-454a-9ca8-9734f890f4f8,5,"17,1","24,3","9,3"
6565952d-672a-454a-9ca8-9734f890f4f8,6,"13,6","20,9","5,7"
6565952d-672a-454a-9ca8-9734f890f4f8,7,"13,6","21,7","4,6"
6565952d-672a-454a-9ca8-9734f890f4f8,8,"17,1","24,8","6,8"
6565952d-672a-454a-9ca8-9734f890f4f8,9,"21,0","28,7","11,2"
6565952d-672a-454a-9ca8-9734f890f4f8,10,"25,2","33,3","16,2"
6565952d-672a-454a-9ca8-9734f890f4f8,11,"26,2","35,3","19,2"
6565952d-672a-454a-9ca8-9734f890f4f8,12,"29,8","37,6","22,0"
6eadd02d-f32c-417c-bb80-d060574854dc,1,"26,8","30,9","22,2"
6eadd02d-f32c-417c-bb80-d060574854dc,2,"27,2","31,2","23,1"
6eadd02d-f32c-417c-bb80-d060574854dc,3,"27,4","31,6","24,8"
6eadd02d-f32c-417c-bb80-d060574854dc,4,"27,2","31,2","24,7"
6eadd02d-f32c-417c-bb80-d060574854dc,5,"26,9","30,6","23,9"
6eadd02d-f32c-417c-bb80-d060574854dc,6,"26,0","29,6","22,8"
6eadd02d-f32c-417c-bb80-d060574854dc,7,"25,5","29,2","22,0"
6eadd02d-f32c-417c-bb80-d060574854dc,8,"25,3","28,9","22,0"
6eadd02d-f32c-417c-bb80-d060574854dc,9,"25,7","29,2","22,2"
6eadd02d-f32c-417c-bb80-d060574854dc,10,"26,1","29,6","22,9"
6eadd02d-f32c-417c-bb80-d060574854dc,11,"27,0","30,3","23,8"
6eadd02d-f32c-417c-bb80-d060574854dc,12,"27,3","30,9","23,7"
79ef5aa6-228e-4206-b00a-c78d150de33f,1,"0,8","4,5","-2,5"
79ef5aa6-228e-4206-b00a-c78d150de33f,2,"3,0","7,7","-0,8"
79ef5aa6-228e-4206-b00a-c78d150de33f,3,"5,7","11,6","1,0"
79ef5aa6-228e-4206-b00a-c78d150de33f,4,"10,0","15,7","4,8"
79ef5aa6-228e-4206-b00a-c78d150de33f,5,"14,0","19,3","9,0"
79ef5aa6-228e-4206-b00a-c78d150de33f,6,"19,0","24,7","13,7"
79ef5aa6-228e-4206-b00a-c78d150de33f,7,"20,3","25,8","15,2"
79ef5aa6-228e-4206-b00a-c78d150de33f,8,"20,0","25,7","15,0"
79ef5aa6-228e-4206-b00a-c78d150de33f,9,"15,2","20,7","10,7"
79ef5aa6-228e-4206-b00a-c78d150de33f,10,"11,1","16,2","7,1"
79ef5aa6-228e-4206-b00a-c78d150de33f,11,"5,3","9,2","2,1"
79ef5aa6-228e-4206-b00a-c78d150de33f,12,"2,2","5,5","-0,8"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,1,"3,1","8,0","-0,7"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,2,"5,4","10,7","1,2"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,3,"7,8","11,0","5,6"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,4,"12,6","17,8","7,6"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,5,"15,7","20,3","11,5"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,6,"21,4","26,5","16,4"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,7,"24,2","29,2","19,3"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,8,"23,4","28,6","18,9"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,9,"19,1","24,1","14,8"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,10,"13,9","18,4","10,2"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,11,"7,9","12,5","4,6"
c0890bb0-1dc1-44ea-aaae-323f7eae6891,12,"3,1","8,5","-0,8"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,1,"3,7","8,4","1,7"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,2,"5,9","10,4","3,1"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,3,"8,9","13,7","5,6"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,4,"12,6","17,4","8,7"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,5,"16,4","20,9","12,5"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,6,"21,4","26,1","16,9"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,7,"23,9","28,8","19,1"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,8,"22,9","27,9","18,5"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,9,"18,4","23,1","14,9"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,10,"13,6","18,1","10,9"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,11,"7,9","12,4","6,0"
7f89f78c-acd0-4474-ba0b-f5a3480265f7,12,"4,0","9,0","2,7"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,1,"26,0","31,5","21,0"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,2,"27,0","32,2","22,2"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,3,"28,2","32,6","24,5"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,4,"29,5","33,2","26,5"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,5,"29,8","33,3","26,8"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,6,"27,7","30,2","25,4"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,7,"26,5","28,5","24,7"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,8,"26,5","28,7","24,8"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,9,"26,8","29,3","24,6"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,10,"27,8","31,8","24,7"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,11,"28,1","33,0","24,1"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,12,"27,1","32,5","22,5"
c2007531-2344-4045-bc8e-c7785475829f,1,"10,8","16,9","5,0"
c2007531-2344-4045-bc8e-c7785475829f,2,"14,4","20,7","8,2"
c2007531-2344-4045-bc8e-c7785475829f,3,"18,7","24,6","13,2"
c2007531-2344-4045-bc8e-c7785475829f,4,"24,0","30,3","17,9"
c2007531-2344-4045-bc8e-c7785475829f,5,"28,8","34,9","21,8"
c2007531-2344-4045-bc8e-c7785475829f,6,"31,3","37,5","24,7"
c2007531-2344-4045-bc8e-c7785475829f,7,"29,9","34,6","25,2"
c2007531-2344-4045-bc8e-c7785475829f,8,"29,4","33,9","24,9"
c2007531-2344-4045-bc8e-c7785475829f,9,"28,2","33,6","23,3"
c2007531-2344-4045-bc8e-c7785475829f,10,"23,5","30,0","17,0"
c2007531-2344-4045-bc8e-c7785475829f,11,"16,8","23,7","11,2"
c2007531-2344-4045-bc8e-c7785475829f,12,"12,0","19,2","5,7"
f887e88d-fece-4030-904c-244950c2fbcc,1,"27,9","30,4","25,5"
f887e88d-fece-4030-904c-244950c2fbcc,2,"27,8","30,5","25,3"
f887e88d-fece-4030-904c-244950c2fbcc,3,"27,5","30,4","24,9"
f887e88d-fece-4030-904c-244950c2fbcc,4,"27,6","30,4","24,8"
f887e88d-fece-4030-904c-244950c2fbcc,5,"27,7","30,5","25,0"
f887e88d-fece-4030-904c-244950c2fbcc,6,"27,4","30,2","24,6"
f887e88d-fece-4030-904c-244950c2fbcc,7,"27,1","30,4","24,2"
f887e88d-fece-4030-904c-244950c2fbcc,8,"27,2","30,5","24,3"
f887e88d-fece-4030-904c-244950c2fbcc,9,"27,5","30,8","25,0"
f887e88d-fece-4030-904c-244950c2fbcc,10,"27,9","30,9","25,5"
f887e88d-fece-4030-904c-244950c2fbcc,11,"28,2","31,2","25,9"
f887e88d-fece-4030-904c-244950c2fbcc,12,"28,3","31,1","26,2"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,1,"20,2","22,8","17,5"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,2,"20,7","23,6","18,1"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,3,"19,3","22,4","16,7"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,4,"17,5","20,4","15,0"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,5,"15,7","18,4","13,6"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,6,"14,6","17,4","12,7"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,7,"14,1","16,4","12,4"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,8,"14,3","16,9","12,7"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,9,"14,7","17,2","13,3"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,10,"15,4","17,8","14,1"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,11,"17,1","19,5","15,4"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,12,"18,6","21,0","16,5"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,1,"15,9","24,8","7,4"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,2,"15,9","25,0","7,6"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,3,"12,6","20,9","4,9"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,4,"8,8","16,2","2,8"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,5,"5,4","10,8","0,1"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,6,"3,1","7,7","-1,1"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,7,"2,1","6,9","-2,3"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,8,"3,5","9,5","-1,3"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,9,"5,5","11,9","-0,2"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,10,"8,0","16,3","1,8"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,11,"11,5","19,1","4,7"
28ca3ed6-f676-4afa-aee0-6e51a6d14664,12,"14,2","23,1","5,8"
b27904ec-af5d-44aa-aa43-0b1a133d65af,1,"-9,4","-5,7","-13,5"
b27904ec-af5d-44aa-aa43-0b1a133d65af,2,"-9,1","-4,4","-13,9"
b27904ec-af5d-44aa-aa43-0b1a133d65af,3,"-3,5","1,0","-7,7"
b27904ec-af5d-44aa-aa43-0b1a133d65af,4,"3,9","7,8","-0,7"
b27904ec-af5d-44aa-aa43-0b1a133d65af,5,"12,6","18,0","6,9"
b27904ec-af5d-44aa-aa43-0b1a133d65af,6,"17,4","22,3","11,9"
b27904ec-af5d-44aa-aa43-0b1a133d65af,7,"20,7","25,7","15,1"
b27904ec-af5d-44aa-aa43-0b1a133d65af,8,"19,8","24,4","14,4"
b27904ec-af5d-44aa-aa43-0b1a133d65af,9,"15,8","20,2","10,1"
b27904ec-af5d-44aa-aa43-0b1a133d65af,10,"8,5","12,6","4,0"
b27904ec-af5d-44aa-aa43-0b1a133d65af,11,"1,3","4,1","-2,6"
b27904ec-af5d-44aa-aa43-0b1a133d65af,12,"-5,1","-2,2","-8,7"
4923888e-b4bc-45ef-a085-8d4d0b63e467,1,"1,6","9,4","-5,1"
4923888e-b4bc-45ef-a085-8d4d0b63e467,2,"3,5","11,8","-4,6"
4923888e-b4bc-45ef-a085-8d4d0b63e467,3,"6,7","14,1","-0,5"
4923888e-b4bc-45ef-a085-8d4d0b63e467,4,"12,6","21,6","2,3"
4923888e-b4bc-45ef-a085-8d4d0b63e467,5,"18,0","27,5","6,0"
4923888e-b4bc-45ef-a085-8d4d0b63e467,6,"24,5","33,9","12,0"
4923888e-b4bc-45ef-a085-8d4d0b63e467,7,"28,1","37,5","17,0"
4923888e-b4bc-45ef-a085-8d4d0b63e467,8,"25,4","34,9","16,3"
4923888e-b4bc-45ef-a085-8d4d0b63e467,9,"20,9","30,4","11,7"
4923888e-b4bc-45ef-a085-8d4d0b63e467,10,"14,7","23,5","6,2"
4923888e-b4bc-45ef-a085-8d4d0b63e467,11,"6,1","15,6","-2,0"
4923888e-b4bc-45ef-a085-8d4d0b63e467,12,"2,6","10,7","-4,2"
b2526d16-e196-4310-bfc1-11132b7609c4,1,"27,3","31,0","23,4"
b2526d16-e196-4310-bfc1-11132b7609c4,2,"27,4","31,0","23,6"
b2526d16-e196-4310-bfc1-11132b7609c4,3,"27,0","30,4","23,4"
b2526d16-e196-4310-bfc1-11132b7609c4,4,"27,1","30,4","23,5"
b2526d16-e196-4310-bfc1-11132b7609c4,5,"26,2","29,0","22,8"
b2526d16-e196-4310-bfc1-11132b7609c4,6,"25,6","28,4","22,7"
b2526d16-e196-4310-bfc1-11132b7609c4,7,"25,2","28,1","22,3"
b2526d16-e196-4310-bfc1-11132b7609c4,8,"24,9","27,8","22,2"
b2526d16-e196-4310-bfc1-11132b7609c4,9,"25,4","28,5","22,5"
b2526d16-e196-4310-bfc1-11132b7609c4,10,"26,1","29,3","22,8"
b2526d16-e196-4310-bfc1-11132b7609c4,11,"26,8","30,0","23,4"
b2526d16-e196-4310-bfc1-11132b7609c4,12,"27,3","31,0","23,3"
613265cd-5dfd-43b3-9488-b02ba5f760bb,1,"27,3","31,5","24,2"
613265cd-5dfd-43b3-9488-b02ba5f760bb,2,"27,3","31,4","23,8"
613265cd-5dfd-43b3-9488-b02ba5f760bb,3,"27,7","32,0","24,3"
613265cd-5dfd-43b3-9488-b02ba5f760bb,4,"28,5","33,2","25,0"
613265cd-5dfd-43b3-9488-b02ba5f760bb,5,"28,8","33,5","25,4"
613265cd-5dfd-43b3-9488-b02ba5f760bb,6,"28,1","32,6","24,8"
613265cd-5dfd-43b3-9488-b02ba5f760bb,7,"27,9","32,6","24,4"
613265cd-5dfd-43b3-9488-b02ba5f760bb,8,"28,0","32,6","24,5"
613265cd-5dfd-43b3-9488-b02ba5f760bb,9,"27,7","32,0","24,4"
613265cd-5dfd-43b3-9488-b02ba5f760bb,10,"27,6","31,8","24,5"
613265cd-5dfd-43b3-9488-b02ba5f760bb,11,"27,6","32,1","24,4"
613265cd-5dfd-43b3-9488-b02ba5f760bb,12,"27,5","31,7","24,3"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,1,"-1,6","5,5","-7,7"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,2,"-0,2","7,8","-7,5"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,3,"3,0","10,4","-4,0"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,4,"5,3","13,0","-2,9"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,5,"8,8","16,8","0,0"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,6,"14,8","23,9","4,1"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,7,"18,3","28,1","6,9"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,8,"17,3","27,2","6,0"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,9,"13,8","24,1","3,0"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,10,"8,1","18,3","-1,4"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,11,"1,3","9,6","-5,9"
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,12,"-1,0","5,9","-7,4"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,1,"10,9","15,6","7,3"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,2,"11,8","16,3","7,5"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,3,"14,0","18,7","9,4"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,4,"17,6","22,2","12,8"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,5,"21,7","26,4","17,4"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,6,"25,9","30,8","21,3"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,7,"30,1","35,4","25,4"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,8,"29,5","34,2","25,0"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,9,"26,7","31,7","22,0"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,10,"22,2","27,8","17,5"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,11,"16,8","22,2","12,3"
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,12,"12,4","17,2","8,4"
12e3b524-020c-47b5-a2ca-cc91986cc068,1,"1,3","5,6","-2,0"
